#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        
24600000         -4.41833288e+00  5.91463025e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.00979591e+00 -4.47356685e+00  5.24433784e+01 -3.03824763e-28 -2.72580906e-27  6.06000000e-02  6.71424370e-02
24700000         -1.15750721e+01  2.65613777e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.42312099e+01 -1.33962044e+01  5.41641217e+01 -8.14687804e-28 -2.72251743e-27  6.29100000e-02  6.97018269e-02
24800000         -8.73614952e+00  1.37803868e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.01141882e+01 -9.20850802e+00  5.61304517e+01 -5.46185264e-28 -2.73807469e-27  6.52400000e-02  7.22833761e-02
24900000         -2.86403406e+00  6.11940966e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.47597503e+00 -3.15243780e+00  5.56197810e+01 -1.60885350e-28 -2.74108446e-27  6.39900000e-02  7.08984248e-02
25000000         -1.33516944e+01  3.81510364e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.71667981e+01 -1.52491676e+01  6.10634079e+01 -1.11463446e-27 -2.75322842e-27  7.20400000e-02  7.98175109e-02
25100000         -8.86200770e+00  2.88339155e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.17453993e+01 -1.12488851e+01  5.56828518e+01 -1.46366685e-28 -2.77047423e-27  6.42600000e-02  7.11975743e-02
25200000         -3.00405531e+00  5.25743256e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.52979857e+00 -3.00902355e+00  5.38401490e+01 -7.05636647e-03  3.36872109e-05  6.21800000e-02  6.88930154e-02
25300000         -1.19626322e+01  2.71346104e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.46760933e+01 -1.39385451e+01  5.75312776e+01 -5.62605154e-02  3.36870250e+00  6.66500000e-02  7.38456011e-02
25400000         -8.80059840e+00  2.48846918e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12890676e+01 -1.03342983e+01  5.35635199e+01 -2.54805144e-04  1.50933510e+00  6.23600000e-02  6.90924484e-02
25500000         -3.13228399e+00  5.32196451e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.66448044e+00 -3.23967057e+00  5.31842583e+01 -3.47375636e-28 -2.81918000e-27  6.13200000e-02  6.79401689e-02
25600000         -1.75069191e+01  2.59123297e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.00981521e+01 -1.83421886e+01  6.09453145e+01 -9.12194666e-28 -2.82675021e-27  7.17200000e-02  7.94629634e-02
25700000         -8.21172418e-01  1.11718881e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.32891299e-01 -5.92334124e-01  5.13976140e+01 -1.16721392e-28 -2.83952715e-27  5.91800000e-02  6.55691324e-02
25800000         -6.53861699e+01  7.40519287e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.27913628e+01 -5.89332041e+01  6.55063425e+01 -1.14025225e-27 -2.85805718e-27  9.07800000e-02  1.00580700e-01
25900000         -4.65448407e+00  8.73351730e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.52783580e+00 -4.62160575e+00  5.29913409e+01 -1.68236631e-28 -2.86673400e-27  6.16500000e-02  6.83057961e-02
26000000         -1.93609042e+00  2.77859498e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21394992e+00 -1.73951958e+00  5.17882914e+01 -5.06130996e-28 -2.87541176e-27  5.97800000e-02  6.62339090e-02
26100000         -3.31412668e+01  7.81755696e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.09588238e+01 -3.76017727e+01  6.50967982e+01 -1.03192123e-27 -2.88333948e-27  7.83000000e-02  8.67533468e-02
26200000         -7.11614725e+00  1.39386867e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.51001592e+00 -7.42349295e+00  5.28897306e+01 -1.08559441e-27 -2.89111958e-27  6.17400000e-02  6.84055126e-02
26300000         -2.17189475e+00  1.36896637e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30879139e+00 -1.87985381e+00  4.88963009e+01 -3.74346276e-28 -2.89957462e-27  5.64200000e-02  6.25111600e-02
26400000         -3.56805013e+00  4.75302642e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.04335277e+00 -3.56915120e+00  5.13601372e+01 -8.89795522e-28 -2.91644432e-27  5.92900000e-02  6.56910081e-02
26500000         -2.62080314e+01  3.97262797e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.01806594e+01 -2.81091072e+01  6.18624197e+01 -1.59729094e-27 -2.92743120e-27  7.31300000e-02  8.10251884e-02
26600000         -3.22383178e+00  3.02768044e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.52659983e+00 -3.02074918e+00  5.40823786e+01 -1.03373425e-28 -2.93536686e-27  6.24400000e-02  6.91810853e-02
26700000         -9.17477836e+00  1.60387367e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07786520e+01 -9.33519372e+00  5.87137495e+01 -5.18567488e-29 -2.94321761e-27  6.88100000e-02  7.62387969e-02
26800000         -3.01653796e+00  3.21751811e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.33828977e+00 -2.86192760e+00  5.55543811e+01 -8.31483456e-28 -2.95257345e-27  6.40900000e-02  7.10092209e-02
26900000         -7.77173913e+00  1.97200361e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.74374275e+00 -8.71160865e+00  5.54095072e+01 -2.23707935e-27 -2.95581518e-27  6.45600000e-02  7.15299626e-02
27000000         -4.48432106e+00  1.26928854e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.75360960e+00 -5.26302343e+00  5.51904568e+01 -1.00956108e-27 -2.96695168e-27  6.36900000e-02  7.05660365e-02
27100000         -4.65137534e+00  6.84676763e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.33605210e+00 -4.64764941e+00  5.20901271e+01 -2.05194045e-27 -2.96393783e-27  6.03700000e-02  6.68876060e-02
27200000         -8.72436130e+00  1.88087360e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.06052349e+01 -9.52228230e+00  5.64165323e+01 -1.36077798e-27 -2.97354852e-27  6.57700000e-02  7.28705954e-02
27300000         -4.89232089e+00  1.74733360e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.63965450e+00 -6.07820784e+00  5.40967227e+01 -2.02949393e-27 -2.98204906e-27  6.25200000e-02  6.92697221e-02
27400000         -1.51686627e+00  7.41220501e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.59098832e+00 -1.29275775e+00  5.31185024e+01 -5.61823819e-28 -2.99261367e-27  6.11000000e-02  6.76964175e-02
27500000         -3.80852294e+00  4.24979747e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23350268e+00 -3.84010851e+00  5.39937573e+01 -9.30472562e-28 -2.99212377e-27  6.22100000e-02  6.89262542e-02
27600000         -1.68138214e+00  4.52499462e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.13388161e+00 -1.83633572e+00  5.18864932e+01 -8.30264067e-05  1.50967552e-05  5.96900000e-02  6.61341925e-02
27700000         -3.57058631e+00  2.15308387e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.78589470e+00 -3.38254292e+00  5.39837997e+01 -4.98158440e-04  1.50966043e+00  6.22100000e-02  6.89262542e-02
27800000         -2.33463474e+01  8.56234986e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.19086973e+01 -2.99801909e+01  6.59570798e+01 -3.05499071e-28 -3.06288693e-27  7.76500000e-02  8.60331722e-02
27900000         -5.57140149e+00  1.31875218e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.89015366e+00 -6.53582213e+00  5.67167704e+01 -4.37144272e-27 -3.06627725e-27  6.52800000e-02  7.23276945e-02
28000000         -4.60488730e+00  1.53773619e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.14262349e+00 -5.49342724e+00  5.37029852e+01 -2.61643821e-27 -3.07549987e-27  6.21700000e-02  6.88819358e-02
28100000         -1.28542397e+00  1.98825634e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.48424960e+00 -1.17781430e+00  5.29529325e+01 -3.72986138e-27 -3.10124164e-27  6.09200000e-02  6.74969845e-02
28200000         -4.44167417e+00  1.44950090e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.89117507e+00 -5.37236496e+00  5.47425924e+01 -1.27549365e-28 -3.10342366e-27  6.32100000e-02  7.00342152e-02
28300000         -3.16888613e+00  2.67339611e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.43622575e+00 -2.89145546e+00  5.27845376e+01 -2.30669445e-27 -3.12031144e-27  6.10000000e-02  6.75856214e-02
28400000         -2.23000687e+00  1.36699735e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.36670660e+00 -1.84132024e+00  5.13089524e+01 -9.39038071e-28 -3.13830128e-27  5.92900000e-02  6.56910081e-02
28500000         -4.15694242e+00  1.30918554e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.46612795e+00 -5.01030362e+00  5.41586324e+01 -1.64187633e-27 -3.14444203e-27  6.24700000e-02  6.92143241e-02
28600000         -2.11734517e+01  1.02376709e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.14111226e+01 -3.03674441e+01  6.28990358e+01 -1.36655172e-27 -3.14773490e-27  7.31400000e-02  8.10362680e-02
28700000         -4.87278149e+00  9.69415436e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.84219693e+00 -5.22606419e+00  5.65161668e+01 -1.21775152e-27 -3.14476538e-27  6.53500000e-02  7.24052518e-02
28800000         -3.05704266e+00  9.71805433e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02884809e+00 -3.43905243e+00  5.45841817e+01 -2.42601399e-27 -3.15660543e-27  6.31100000e-02  6.99234191e-02
28900000         -7.41015537e+01  2.18162262e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.59177799e+01 -8.72228269e+01  7.42889471e+01 -1.48095233e-28 -3.15657642e-27  9.49200000e-02  1.05167659e-01
29000000         -2.71468885e+00  1.47662995e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19131880e+00 -3.89990608e+00  5.25133446e+01 -4.61629883e-28 -3.14687019e-27  6.04000000e-02  6.69208448e-02
29100000         -6.16460563e+00  5.33310486e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.69791611e+00 -5.47943230e+00  5.33959730e+01 -6.48925168e-28 -3.16016011e-27  6.24700000e-02  6.92143241e-02
29200000         -4.56242853e+00  1.95531977e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.51774830e+00 -5.61775515e+00  5.79283532e+01 -1.33667642e-27 -3.16417314e-27  6.72900000e-02  7.45546961e-02
29300000         -2.21616720e+01  7.26390454e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.94255766e+01 -2.83431631e+01  6.27728759e+01 -4.47928522e-28 -3.18087513e-27  7.30400000e-02  8.09254719e-02
29400000         -6.48301796e+00  1.43671818e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.91973614e+00 -7.24843142e+00  5.28153683e+01 -8.39282664e-05  1.50952180e-05  6.11800000e-02  6.77850544e-02
29500000         -1.89842751e+00  7.94675986e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.97789511e+00 -1.42662461e+00  4.85816328e+01 -1.87797990e-29  1.50950671e+00  5.62000000e-02  6.22674086e-02
29600000         -8.83705184e+00  3.08134140e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.19183932e+01 -1.10607510e+01  5.55315439e+01 -1.25826226e-27 -3.20102604e-27  6.45000000e-02  7.14634849e-02
29700000         -2.61351050e+00  4.79894511e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.09340501e+00 -2.69351897e+00  5.49926541e+01 -1.69232841e-28 -3.20370681e-27  6.33600000e-02  7.02004094e-02
29800000         -1.71420739e+00  5.45857440e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.76879313e+00 -1.32308281e+00  5.15722211e+01 -2.07623273e-28 -3.21616798e-27  5.95000000e-02  6.59236799e-02
29900000         -3.21919719e+00  4.28681426e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.64787861e+00 -3.19387811e+00  5.31725527e+01 -4.20406822e-27 -3.22781084e-27  6.13400000e-02  6.79623282e-02
30000000         -9.49592980e+00  2.55372169e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.20496515e+01 -1.12311016e+01  5.43291999e+01 -1.33089103e-28 -3.23933389e-27  6.30800000e-02  6.98901803e-02
30100000         -6.91902355e+00  1.29633071e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.21535426e+00 -7.12844589e+00  5.61590438e+01 -5.52800369e-28 -3.24910050e-27  6.54800000e-02  7.25492867e-02
30200000         -1.17094255e+00  2.04627737e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.19140532e+00 -8.63661317e-01  5.12180919e+01 -6.86441465e-28 -3.25028218e-27  5.89600000e-02  6.53253810e-02
30300000         -5.18807685e+00  5.72665851e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.76074270e+00 -4.96669449e+00  5.31647203e+01 -8.94646861e-28 -3.24440823e-27  6.17200000e-02  6.83833533e-02
30400000         -1.24625346e+00  2.92055478e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.53830894e+00 -1.16652347e+00  5.36481807e+01 -3.24038614e-28 -3.25022329e-27  6.17900000e-02  6.84609106e-02
30500000         -3.19614731e+00  5.37323593e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.73347091e+00 -2.92790811e+00  5.18068593e+01 -3.41043771e-28 -3.22896584e-27  6.01800000e-02  6.66770934e-02
30600000         -5.86089128e+00  2.09232166e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.95321294e+00 -7.17820860e+00  5.18111902e+01 -1.14003744e-27 -3.23866150e-27  6.01500000e-02  6.66438546e-02
30700000         -7.12882623e+00  1.74250237e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.87132860e+00 -7.62807749e+00  5.55131205e+01 -1.14026608e-27 -3.23891714e-27  6.49200000e-02  7.19288286e-02
30800000         -7.26837245e+00  9.16782897e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.18515535e+00 -7.35527205e+00  5.68531943e+01 -4.61343803e-27 -3.26281932e-27  6.59800000e-02  7.31032672e-02
30900000         -1.77306997e+00  4.62850338e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.23592031e+00 -1.92909508e+00  5.35557757e+01 -1.65808170e-27 -3.28621019e-27  6.16100000e-02  6.82614776e-02
31000000         -3.50267850e+00  5.81372508e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.08405101e+00 -3.42492170e+00  5.27488612e+01 -7.53540868e-28 -3.29298527e-27  6.10900000e-02  6.76853379e-02
31100000         -2.65875213e+01  5.33751537e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.19250366e+01 -2.93128633e+01  6.17501815e+01 -6.40529862e-28 -3.30797874e-27  7.36200000e-02  8.15680893e-02
31200000         -1.78599964e+00  2.66117634e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.81261140e+00 -1.39603138e+00  5.50109301e+01 -6.04398249e-28 -3.32331664e-27  6.34000000e-02  7.02447278e-02
31300000         -2.22367043e+00  4.73762121e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.69743255e+00 -2.33876970e+00  5.16417836e+01 -3.89573081e-28 -3.32048006e-27  5.94800000e-02  6.59015207e-02
31400000         -6.02735382e+00  4.31267251e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.45862107e+00 -5.87178292e+00  5.39401935e+01 -2.72184359e-28 -3.31380167e-27  6.23700000e-02  6.91035280e-02
31500000         -4.25045058e+00  7.12662469e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.96311305e+00 -4.20548018e+00  5.36032911e+01 -4.51139582e-27 -3.31453675e-27  6.21800000e-02  6.88930154e-02
31600000         -1.07500460e+00  4.75317566e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.12253636e+00 -6.92004275e-01  4.85537486e+01 -5.24636518e-28 -3.31164994e-27  5.60300000e-02  6.20790552e-02
31700000         -3.81568803e+00  5.77604629e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.39329266e+00 -3.59704516e+00  5.28827608e+01 -1.55897373e-27 -3.32165788e-27  6.14000000e-02  6.80288058e-02
31800000         -1.74276209e+01  4.14378187e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.15714028e+01 -2.05687852e+01  5.93294404e+01 -8.36824001e-28 -3.31686509e-27  6.90100000e-02  7.64603891e-02
31900000         -5.45529809e+00  3.75908192e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.83120628e+00 -5.00707299e+00  5.45334368e+01 -1.71854180e-27 -3.32873552e-27  6.33200000e-02  7.01560909e-02
32000000         -8.74397422e+00  1.97046475e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.07144390e+01 -9.50194421e+00  5.51417214e+01 -8.24761399e-05  1.50976932e-05  6.44600000e-02  7.14191665e-02
32100000         -1.04666932e+01  1.86485629e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23315495e+01 -1.14963583e+01  5.19783086e+01 -1.96601998e-29  1.50975422e+00  6.04100000e-02  6.69319244e-02
32200000         -3.48020133e+00  1.08165075e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.56185208e+00 -3.87871807e+00  5.34155147e+01 -4.44333811e-27 -3.35109100e-27  6.18800000e-02  6.85606271e-02
32300000         -6.38429142e+00  6.98257424e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.08254884e+00 -6.21168562e+00  5.43817967e+01 -1.42522190e-27 -3.37375234e-27  6.32000000e-02  7.00231356e-02
32400000         -1.31818405e+00  2.25019759e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.54320381e+00 -1.19863698e+00  5.06417485e+01 -2.78812066e-28 -3.39337346e-27  5.83200000e-02  6.46162859e-02
32500000         -1.45419633e+00  2.62411494e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.48043748e+00 -8.52689187e-01  5.16349734e+01 -1.47812263e-05  3.04513536e-05  5.97800000e-02  6.62339090e-02
32600000         -4.28165599e+00  4.50287844e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.73194383e+00 -4.32113199e+00  5.52352610e+01 -7.39061314e-05  3.04510491e+00  6.36500000e-02  7.05217181e-02
32700000         -3.66550557e+00  1.02641258e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.69191814e+00 -3.90176240e+00  5.13414283e+01 -5.85605652e-28 -3.44146512e-27  5.96300000e-02  6.60677148e-02
32800000         -2.45608781e+00  9.83225943e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.43931376e+00 -3.08413039e+00  5.48362790e+01 -8.51591012e-28 -3.45575324e-27  6.31300000e-02  6.99455784e-02
32900000         -1.68924766e+00  1.49250247e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.83849790e+00 -1.38717660e+00  5.13305624e+01 -2.44271055e-28 -3.46823116e-27  5.92300000e-02  6.56245304e-02
33000000         -5.87731594e+00  1.25381529e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.13113123e+00 -6.28246666e+00  5.33986068e+01 -1.51342775e-27 -3.48558147e-27  6.20500000e-02  6.87489805e-02
33100000         -3.73873129e+00  4.14071373e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15280267e+00 -3.42770442e+00  5.28664849e+01 -5.98470328e-28 -3.51708238e-27  6.13000000e-02  6.79180097e-02
33200000         -2.58502097e+00  3.43151077e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.92817205e+00 -2.23646769e+00  5.44647880e+01 -1.13950622e-27 -3.53126033e-27  6.30900000e-02  6.99012599e-02
33300000         -1.91371661e+00  7.90769724e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.99279358e+00 -1.49000218e+00  5.31849594e+01 -6.23370057e-28 -3.54134579e-27  6.14100000e-02  6.80398854e-02
33400000         -8.21877611e+00  1.60242572e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.82120183e+00 -8.77958246e+00  5.38875677e+01 -4.79786884e-28 -3.55471024e-27  6.28300000e-02  6.96131901e-02
33500000         -2.53832399e+00  3.26166880e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.86449087e+00 -2.21043969e+00  5.25353765e+01 -1.46933943e-28 -3.57629076e-27  6.08400000e-02  6.74083477e-02
33600000         -2.03227168e+01  5.35821913e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.56809359e+01 -2.28717824e+01  6.01543998e+01 -1.17856472e-27 -3.58721927e-27  7.20200000e-02  7.97953517e-02
33700000         -7.86152277e+00  1.89046545e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.75198822e+00 -9.49339945e+00  5.66026929e+01 -2.67491826e-27 -3.58988078e-27  6.50400000e-02  7.20617839e-02
33800000         -6.94418342e+00  1.55513084e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.49931426e+00 -7.88972602e+00  5.22825942e+01 -1.69727749e-28 -3.61619323e-27  6.05000000e-02  6.70316409e-02
33900000         -2.02407800e+00  1.10506355e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.12914155e+00 -2.60432352e+00  5.25859271e+01 -1.35805860e-27 -3.61682616e-27  6.07500000e-02  6.73086312e-02
34000000         -2.59820179e+00  3.43309097e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.94151089e+00 -2.46358595e+00  4.99138998e+01 -7.43755459e-28 -3.62171383e-27  5.76400000e-02  6.38628724e-02
34100000         -3.67764752e+00  5.46057182e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22370470e+00 -3.73241954e+00  5.50761051e+01 -1.06704953e-28 -3.63521985e-27  6.35600000e-02  7.04220016e-02
34200000         -1.32855868e+00  6.33036405e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39186232e+00 -9.58871753e-01  5.08680551e+01 -6.63379557e-28 -3.64703306e-27  5.86800000e-02  6.50151519e-02
34300000         -9.04646468e+00  4.39404673e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.34405114e+01 -1.23201405e+01  5.52600728e+01 -3.00908619e-28 -3.66238605e-27  6.44900000e-02  7.14524053e-02
34400000         -4.12104480e+00  1.92880804e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.04985284e+00 -5.45410227e+00  5.57060105e+01 -1.16568247e-27 -3.67900646e-27  6.44000000e-02  7.13526888e-02
34500000         -3.60373707e+00  2.01068598e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.61442305e+00 -5.30723418e+00  5.36253522e+01 -9.99592088e-28 -3.70382297e-27  6.16900000e-02  6.83501145e-02
34600000         -1.40380280e+01  2.84474421e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.68827722e+01 -1.41933448e+01  5.68995173e+01 -3.69926005e-27 -3.70893380e-27  6.81600000e-02  7.55186222e-02
34700000         -2.59599379e+00  1.06409229e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.70240302e+00 -2.22653127e+00  5.24337957e+01 -1.18212010e-27 -3.73092841e-27  6.05200000e-02  6.70538001e-02
34800000         -3.29991986e+00  4.45122061e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.74504192e+00 -3.30210644e+00  5.38830185e+01 -3.74450025e-28 -3.75376172e-27  6.21400000e-02  6.88486970e-02
34900000         -4.63563635e+00  1.32452732e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.96016367e+00 -5.20234624e+00  5.38304118e+01 -4.43590551e-29 -3.76500622e-27  6.24400000e-02  6.91810853e-02
35000000         -1.28795357e+00  6.32538445e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.35120741e+00 -1.04669447e+00  5.05156947e+01 -2.00449789e-27 -3.79601721e-27  5.81300000e-02  6.44057733e-02
35100000         -5.49386434e+00  6.25066963e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.11893130e+00 -5.35397530e+00  5.49947695e+01 -2.93758639e-27 -3.82214776e-27  6.37800000e-02  7.06657530e-02
35200000         -2.14616318e+00  1.17198145e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.26336133e+00 -1.79588200e+00  5.00554830e+01 -1.79951924e-28 -3.83385748e-27  5.77900000e-02  6.40290666e-02
35300000         -5.36206834e+00  1.32440653e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.68647487e+00 -6.02159462e+00  5.36698162e+01 -4.72608092e-28 -3.83589216e-27  6.21500000e-02  6.88597766e-02
35400000         -2.07772675e+00  3.81112502e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.45883925e+00 -2.09888414e+00  5.20776168e+01 -4.61653553e-27 -3.83844000e-27  5.99800000e-02  6.64555012e-02
35500000         -4.35081633e+00  1.54366242e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.89447875e+00 -5.26440927e+00  5.44127702e+01 -4.96838720e-28 -3.84902307e-27  6.29600000e-02  6.97572250e-02
35600000         -8.07483339e+00  3.57125458e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.16460880e+01 -1.07122452e+01  5.57613313e+01 -6.56333329e-28 -3.85692264e-27  6.48500000e-02  7.18512713e-02
35700000         -3.63831846e+00  1.70833875e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.80915233e+00 -3.00923517e+00  5.66383702e+01 -2.16171251e-27 -3.87851216e-27  6.57000000e-02  7.27930381e-02
35800000         -1.02925107e+01  2.01971468e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.23122253e+01 -1.10016307e+01  5.54982320e+01 -2.25648200e-27 -3.88482867e-27  6.49800000e-02  7.19953062e-02
35900000         -5.49959862e+00  6.54221346e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.15381997e+00 -5.58127049e+00  5.55019064e+01 -1.87876021e-27 -3.90528076e-27  6.41400000e-02  7.10646190e-02
36000000         -1.61502816e+01  4.30238608e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.04526676e+01 -1.95005983e+01  6.14169933e+01 -6.64884914e-28 -3.90786636e-27  7.13400000e-02  7.90419382e-02
36100000         -7.69387418e+00  1.32403800e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.01791218e+00 -7.64475878e+00  5.34598661e+01 -5.04780459e-28 -3.90970472e-27  6.27200000e-02  6.94913143e-02
36200000         -2.05487675e+00  1.18355046e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.23842721e+00 -2.79357003e+00  4.96934347e+01 -4.63222960e-29 -3.93628510e-27  5.73500000e-02  6.35415637e-02
36300000         -3.28256461e+00  6.97345003e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.97990961e+00 -3.46375599e+00  5.28743518e+01 -1.18475987e-27 -3.95937351e-27  6.10700000e-02  6.76631787e-02
