#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        VOLUME          
32000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.04857252e+06 -4.04264476e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
32100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -6.13367406e+05  2.18713291e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
32200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.41283618e+06 -9.25692542e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
32300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.32444271e+06 -7.99161011e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
32400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.06471981e+06 -3.29029428e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
32500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.99361899e+06 -1.75705864e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
32600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.96713090e+06 -1.71914206e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
32700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.07585549e+06 -4.43318891e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
32800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.36480072e+06 -2.28838962e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
32900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05  1.13247111e+06  2.71780748e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.50131635e+06 -2.48380599e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.23373068e+06 -2.10076839e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.67517925e+06 -4.16414122e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.71742129e+06 -2.79315110e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.14590478e+06 -3.40650714e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.86160102e+06 -2.99953829e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.38553624e+06 -8.86613822e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
33700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.39629615e+06 -9.02016182e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
33800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.01328571e+06 -1.78521071e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
33900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.03715698e+06 -1.81938143e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.59991459e+06 -2.62494521e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.20213717e+06 -2.05554361e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.01565932e+06 -1.78860844e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.09378655e+06 -1.90044426e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.53777293e+06 -2.53599204e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.40353134e+06 -9.12373048e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
34600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.31673019e+06 -2.21957868e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.10225925e+06 -3.34403040e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.54485542e+06 -2.54613033e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
34900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.18619834e+06 -2.03272785e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.76412807e+05  4.14758022e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
35100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.56761459e+06 -4.01016694e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.79311558e+06 -1.47004646e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.74285852e+06 -4.26102124e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.14318459e+06 -1.97115549e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.69928569e+06 -2.76719075e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.00341627e+06 -1.77108303e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.16540833e+06 -5.71510014e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
35800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.45859428e+06 -2.42265114e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
35900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.90896502e+06 -4.49879568e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.32994892e+06 -8.07042917e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
36100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.21377810e+06 -3.50366493e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.69985912e+06 -5.63092724e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.72316567e+06 -4.23283176e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.33232447e+06 -3.67335906e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.45589406e+06 -2.41878590e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05  2.73217036e+05  1.48782152e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.36745600e+06 -8.60732731e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
36800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.67107195e+06 -1.29534616e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
36900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.29160229e+06 -2.18360917e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.27696640e+06 -2.16265850e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.91548297e+06 -1.64521022e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.70878257e+06 -1.34932732e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.63722194e+06 -2.67834911e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.04685353e+06 -1.83326164e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.43018814e+06 -2.38198895e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.73094400e+06 -2.81250829e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.83874454e+06 -1.53536239e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.27715917e+06 -2.16293444e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
37900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.37721864e+06 -2.30616535e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.61058111e+06 -2.64021388e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.77312635e+06 -2.87289054e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.19160440e+06 -6.09008583e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
38300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.19144168e+06 -6.08775656e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
38400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.11100272e+06 -4.93630669e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
38500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.78619331e+06 -2.89159535e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.88053626e+05 -1.74488447e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
38700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.49706908e+06 -3.90918402e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.97117278e+06 -3.15638566e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
38900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.63363532e+06 -2.67321501e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.54181562e+06 -3.97323681e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.07391168e+05 -5.90235404e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
39200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.37609160e+06 -2.30455204e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.20444395e+06 -6.27387850e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
39400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.46998126e+06 -1.00749331e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.59558436e+06 -2.61874668e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.65140251e+06 -4.13010582e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.57579843e+06 -1.15896612e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.11147730e+06 -3.35722566e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
39900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.58045317e+06 -1.16562919e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.45426565e+06 -3.84791272e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.80847197e+06 -4.35494413e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.13969981e+06 -1.96616716e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.26868877e+06 -7.19351597e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
40400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.58773714e+06 -1.17605588e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.07912126e+06 -4.74236716e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.49884764e+06 -3.91172995e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.11425116e+06 -1.92973849e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.85788320e+06 -1.56275857e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
40900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.78083673e+06 -4.31538544e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -9.40542156e+05 -2.49623563e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
41100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.55695052e+06 -2.56344395e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.80762281e+06 -1.49081295e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.96497091e+06 -1.71605011e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.85349759e+06 -4.41939640e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.23217801e+05  7.77195994e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
41600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.04792402e+06 -1.83479399e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.27819654e+06 -2.16441939e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.15303752e+06 -1.98525953e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
41900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.09352875e+06 -4.68617416e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
42000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -9.86920838e+05 -3.16012691e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
42100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.17793337e+06 -5.89439076e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
42200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.78149574e+06 -2.88487097e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.98351338e+06 -1.74259288e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.50637239e+06 -2.49104350e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.17267792e+06 -4.87628958e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.65110329e+06 -1.26676186e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -7.58325864e+05  1.12113727e+01  8.57000000e+02  7.97417183e+02  3.21501847e+04
42800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.84505065e+06 -1.54438932e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
42900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.41512779e+06 -3.79188852e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
